,,,,,,,,
,,,,,,,,
place,title,name,type,latitude,longitude,code,enclosed_by,date
[L74f1dc3e-8b18-46e3],Tudela,Tudela,City,,,789,
[Lad968203-d4d6-454c],Zaragoza,Zaragoza,City,,,"Apr 27, 875",
[L4ba64989-bee8-432c],China (Zhongguo 中國),China (Zhongguo 中國),Country,,,541,
[L87cf1d96-a0db-4cbd],Chang'an,Chang'an,City,,,566,[L4ba64989-bee8-432c]
[L1fa313d2-52b2-4260],T,T,State,,,598,[L4ba64989-bee8-432c]
[Lc01d1600-e239-4465],Lizhou,Lizhou,State,,,624,[L4ba64989-bee8-432c]
[L93817fed-0f02-415c],Mutapa,Mutapa,Country,,,1624,
[L05338c17-be7a-47fd],Brasil,Brasil,Country,,,1560,
[L566b86ae-b6e0-4b8e],São Paulo,São Paulo,State,,,1560,[L05338c17-be7a-47fd]
[Le35b04c3-6cba-4011],León,León,Country,,,999,
[L0bb6a72e-871b-4d17],Honduras,Honduras,Country,,,437,
[5f164ab9-430e-484f-88a5-ec014b16b515],Copán,Copán,City,,,437,[L0bb6a72e-871b-4d17]
[Lbb27b339-a666-4cb3],São Paulo,São Paulo,City,,,1627,[L05338c17-be7a-47fd]
[L4b235323-b0a1-440e],Tawantinsuyu,Tawantinsuyu,Country,,,1529,
[L4f881183-05a3-47b3],Brazil,Brazil,Country,,,"Sep 21, 1815",
[Lc2c97a07-3bb9-4909],Minas Gerais,Minas Gerais,State,,,"Sep 21, 1815",[L4f881183-05a3-47b3]
[L835d3554-b1df-4430],Cachoeira do Campo,Cachoeira do Campo,City,,,"Sep 21, 1815",[Lc2c97a07-3bb9-4909]
[Lf77ae628-fc20-4f73],Paraiba,Paraiba,State,,,"Mar 7, 1730",[L05338c17-be7a-47fd]
[L4af4242b-237b-4636],Rio de Janeiro,Rio de Janeiro,State,,,"Sep 9, 1705",[L05338c17-be7a-47fd]
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
person,firstname,surname,callname,prefix,suffix,title,gender,source,note,birthdate,birthplace,birthplaceid,birthsource,baptismdate,baptismplace,baptismplaceid,baptismsouce,deathdate,deathplace,deathplaceid,deathsource
[Fc6a53e96-4acc-49ae]," [P0f9cd4ee-b864-4870]"," [P813ed616-0f3b-4047]",,,,"Black, J.A. et al.",No primary source was found to confirm this.
[F60233169-0833-4649]," [Pe7c6b5bb-b573-4a13]"," [P2fd224f3-6d63-4159]",,,,,No primary source was found to confirm this.
[F280b8a9d-b43b-4817]," [P13869aa9-e328-4411]"," [P62278eb3-7d84-4fb1]",,,,,No primary source was found to confirm this.
[F6e771238-967a-4337]," [P7a41b1cb-6d41-4f6e]"," [P3e41e617-d232-4987]",,,,"Reade, J.",No primary source was found to confirm this.
[F5d808752-704e-47cf]," [P6ed2f961-4ef2-48b3]"," [P8ee34197-acfb-492a]",,,,Ancient UR,No primary source was found to confirm this.
[Fbabdd6d0-d6ea-4a7a]," [Pb1e8eb4d-05bc-40cf]"," [Paa73d28f-e97e-48d3]",,,,"Potts, D. T.",No primary source was found to confirm this.
[F4a46dc04-7019-4216]," [P6cd2ae94-6c57-469f]"," [Pce158ba3-d5f6-4a98]",,,,,No primary source was found to confirm this.
[F056aa691-1d88-4bc4]," [P1795e944-fb3a-46b7]"," [P3448ad2f-f273-4668]",,,,,No primary source was found to confirm this.
[Fae49dcb3-15ae-4ca7]," [P4e3faaab-1761-4d6e]"," [Pa7c71700-41c6-4a22]",,,,,No primary source was found to confirm this.
[Ff4c46ab9-7601-45f7]," [Pdb2087bd-acfc-4ca8]"," [P779bd840-7c7c-4487]",,,,,No primary source was found to confirm this.
[Ffe41ca8e-abe9-48f6]," [P6dca8a89-1eac-47d2]"," [P8aaf1501-9bbe-4162]",,,,,No primary source was found to confirm this.
[Fbe715ef1-b71c-4b6f]," [Pb790586a-f995-49da]"," [Pe2f89d58-df8c-4dd8]",,,,Dom Alfonso III,According to Primary Sources.
[Fb34d2cf3-48f4-4bfe]," [P547673e8-6c58-44f4]"," [Pa0cff0d8-7e1b-4d0d]",,,,,No primary source was found to confirm this.
[F37a86985-84c9-43fc]," [P9caa2e55-dd47-4906]"," [Pc69f7c23-ff56-457f]",,,,,No primary source was found to confirm this.
[F2ded28c1-0ba4-4598]," [P88b48e88-e577-4755]"," [P63f2220e-5f04-4669]",,,,"Felgueiras, Gaio, Manuel J da C.",No primary source was found to confirm this.
,,,,
,,,,
family," child"," source"," note"," gender"
[F0a19b665-0f29-47ed]," [Pa158bdc5-2d0c-452c]","Hitchcock, Don",No primary source was found to confirm this.,
[F58859718-1762-4157]," [P386661a0-63f2-46a8]","Hitchcock, Don",No primary source was found to confirm this.,
[F03d2c26a-1b90-42bb]," [P45653287-2524-4f37]","Hitchcock, Don",No primary source was found to confirm this.,
[F22ee619a-abe8-4aef]," [P25ca0559-8c83-4e3d]","Blaxland, Beth",No primary source was found to confirm this.,
[Ff8bcbc2e-454f-4854]," [P9f28c6d7-a16d-4efb]","Dorey, Fran",No primary source was found to confirm this.,
[F1a7708df-0336-48b4]," [Pbb00aeab-f56d-4008]","Dorey, Fran",No primary source was found to confirm this.,
[F5591c800-8134-4d59]," [P6cb20142-3b79-4e2f]","Dorey, Fran",No primary source was found to confirm this.,
[Fb7f766db-d764-42f2]," [Pbadaffab-804a-40ff]","Dorey, Fran",No primary source was found to confirm this.,
[F1b7aad61-8efe-493c]," [Pab7106da-c588-4e21]","Qin, P., & Stoneking, M.",No primary source was found to confirm this.,
[F93dd700b-8cef-4619]," [Pb86cf4e0-267e-45df]","Dorey, Fran",No primary source was found to confirm this.,
[F7ff90e69-2ffe-4a31]," [Pbe806d87-b69c-45a9]",,No primary source was found to confirm this.,
[F37c5532f-c263-46d5]," [Pd5c23863-5e23-4d24]","De La Granja, Fernando",According to Primary Sources.,
[F37c5532f-c263-46d5]," [Pfd21d0b2-cc07-40ae]","De La Granja, Fernando",According to Primary Sources.,
[F37c5532f-c263-46d5]," [P1085dc64-e6ae-4e6a]","De La Granja, Fernando",According to Primary Sources.,
[F37c5532f-c263-46d5]," [P3746cee7-5b12-43ba]","De La Granja, Fernando",According to Primary Sources.,
[F37c5532f-c263-46d5]," [P16c6aa93-c9db-48a7]","De La Granja, Fernando",According to Primary Sources.,
[F7210796a-a2bc-4f25]," [P8a44d448-af25-400b]","De La Granja, Fernando",According to Primary Sources.,
[F7210796a-a2bc-4f25]," [P23dadd34-3172-4b2a]","De La Granja, Fernando",According to Primary Sources.,
[Fbf0c8f59-5112-460d]," [P5a731099-2535-4f31]","De La Granja, Fernando",According to Primary Sources.,
[Fbf0c8f59-5112-460d]," [Pd4df2843-b655-418d]","De La Granja, Fernando",According to Primary Sources.,
[Fbf0c8f59-5112-460d]," [P28dd6e1c-174f-4257]","De La Granja, Fernando",According to Primary Sources.,
[Fbf0c8f59-5112-460d]," [P613c586d-5d1f-476a]","De La Granja, Fernando",According to Primary Sources.,
[Fbf0c8f59-5112-460d]," [Pdfe82008-d8ac-4a5f]","De La Granja, Fernando",According to Primary Sources.,
[Fbf0c8f59-5112-460d]," [P0c55dd09-d135-4b4a]","De La Granja, Fernando",According to Primary Sources.,
[F0eea5b58-66e8-4801]," [P4533fd2a-9151-4c8b]","De La Granja, Fernando",According to Primary Sources.,
[F0eea5b58-66e8-4801]," [P8b000091-0621-4f44]","De La Granja, Fernando",According to Primary Sources.,
[F0eea5b58-66e8-4801]," [P3c4ce6f3-b293-4d38]","De La Granja, Fernando",According to Primary Sources.,
[F0eea5b58-66e8-4801]," [P85e0fdb2-f897-45e3]","De La Granja, Fernando",According to Primary Sources.,
[F0eea5b58-66e8-4801]," [P9e904fcb-3a21-4164]","De La Granja, Fernando",According to Primary Sources.,
[F0eea5b58-66e8-4801]," [Pc35b09a2-373f-46bf]","De La Granja, Fernando",According to Primary Sources.,
[Fc8f1fe98-dc0a-43b9]," [P467ccf01-f402-49a6]",Google Groups,No primary source was found to confirm this.,
[Fc8f1fe98-dc0a-43b9]," [P36da6771-de40-45b9]","De La Granja, Fernando",According to Primary Sources.,
[Fbc3aa595-ae74-4e21]," [P96c16c3a-9245-45ba]","De La Granja, Fernando",According to Primary Sources.,
[Fbc3aa595-ae74-4e21]," [Pdd37b7f1-4c0a-49f5]","De La Granja, Fernando",According to Primary Sources.,
[Fbc3aa595-ae74-4e21]," [P1ee2d4d0-3ac4-40c1]","De La Granja, Fernando",According to Primary Sources.,
[Fbc3aa595-ae74-4e21]," [P21c4d1ca-7aff-4416]","De La Granja, Fernando",According to Primary Sources.,
[Fbc3aa595-ae74-4e21]," [Pa3ba687d-d1ac-4da9]","De La Granja, Fernando",According to Primary Sources.,
[Fbc3aa595-ae74-4e21]," [P5379285d-ecf4-4c2b]","De La Granja, Fernando",According to Primary Sources.,
[Fbc3aa595-ae74-4e21]," [P46f8bcca-4fdf-40ac]",Medieval Lands,No primary source was found to confirm this.,
[F47033d26-0222-412c]," [Pb54911ed-1b53-412f]","De La Granja, Fernando",According to Primary Sources.,
[F47033d26-0222-412c]," [P2f5c549c-0abd-4924]","De La Granja, Fernando",According to Primary Sources.,
[F9618f277-c0a0-436e]," [P3378c16e-9464-4eca]","Xiong, V. C.",No primary source was found to confirm this.,
[F9618f277-c0a0-436e]," [P855d9bb4-6d31-4788]","Wright, A.F.",No primary source was found to confirm this.,
[Faf3ab658-bec3-4ba9]," [P10a5ce41-1cba-4796]","Benn, J. A.",No primary source was found to confirm this.,
[Ff153b6ab-024b-4e16]," [Pf0c9cbe2-a22d-43d8]","Benn, J. A.",No primary source was found to confirm this.,
[F4f802211-0f1b-4942]," [Pd9b3ff3e-5bfa-44ab]","Wong, W. P.",No primary source was found to confirm this.,
[F4f802211-0f1b-4942]," [P90c89de9-a504-4528]","Wong, W. P.",No primary source was found to confirm this.,
[F4f802211-0f1b-4942]," [P878a67d9-951a-45cb]","Wong, W. P.",No primary source was found to confirm this.,
[Fe052f7cc-1eac-4d27]," [P61312414-3632-4a70]","Wong, W. P.",No primary source was found to confirm this.,
[F58494f0e-91c6-4e01]," [Pa69b3da9-14bc-4c71]","Mark, E.",No primary source was found to confirm this.,
[F58494f0e-91c6-4e01]," [P00cfccbf-2e34-4e39]","Mark, E.",No primary source was found to confirm this.,
[F58494f0e-91c6-4e01]," [Pf16fdf20-6450-41ac]","Mark, E.",No primary source was found to confirm this.,
[F441b320e-9a0e-436a]," [P19ba71c0-4cf2-4092]","Mark, E.",No primary source was found to confirm this.,
[F441b320e-9a0e-436a]," [P4801f737-cbdf-489a]","Mark, E.",No primary source was found to confirm this.,
[F441b320e-9a0e-436a]," [P92c8ee7a-557d-4dae]",Britannica Editors,No primary source was found to confirm this.,
[F441b320e-9a0e-436a]," [P7ddc98c0-17b0-4c98]","Jay, J. W.",No primary source was found to confirm this.,
[Fcee2bdbf-c3e3-4d3c]," [Pc26d7ab6-28fb-45ac]","Chen, J.",No primary source was found to confirm this.,
[Fee6abed7-9d4c-48ba]," [Pfe7d5336-603f-4712]","Chen, J.",No primary source was found to confirm this.,
[F6710ab84-7e72-4c64]," [Pc78967c6-e769-4f22]","Jinhua, C.",No primary source was found to confirm this.,
[F5aea40fc-81c9-4948]," [P9fb9ee5f-0528-4ea4]","Sun, M.",No primary source was found to confirm this.,
[Fe0dd465a-e7e4-4311]," [P146b4540-3450-4452]","Jinhua, C.",No primary source was found to confirm this.,
[F65867581-feb1-4151]," [P4e55f0a4-2a26-4605]","Jinhua, C.",No primary source was found to confirm this.,
[Ff5170baf-9e85-4ce5]," [P15ecef31-c173-45af]","Mark, E.",No primary source was found to confirm this.,
[F09157d2d-38c9-437b]," [P37954e2e-ba5b-43d3]","McMahon, K.",No primary source was found to confirm this.,
[F09157d2d-38c9-437b]," [P50449363-9f89-4d24]","Zou, X.",No primary source was found to confirm this.,
[Feb92ae21-ec1e-46d5]," [Pbc6d29b3-e877-4c4e]","McMahon, K.",No primary source was found to confirm this.,
[F6aceed4d-7134-4fae]," [P9afeaa60-8328-470a]","Mark, E.",No primary source was found to confirm this.,
[F6aceed4d-7134-4fae]," [P5ac6d42f-c31a-445a]","Zou, X.",No primary source was found to confirm this.,
[F25b17f41-90fd-45dd]," [Pcde85607-608d-4c2f]","Zou, X.",No primary source was found to confirm this.,
[F8bd197ef-e65c-49f4]," [Pdf970eb5-76b2-4644]","Mark, E.",No primary source was found to confirm this.,
[F759e5264-514e-4fe3]," [Pcaa4eeae-7a45-4bfd]",Uma breve história de China e Tibete,No primary source was found to confirm this.,
[F759e5264-514e-4fe3]," [Pe4bde887-2d9b-41cf]",Uma breve história de China e Tibete,No primary source was found to confirm this.,
[F71644955-479b-4d92]," [P94bdeedd-1949-4bf4]","Jinhua, C.",No primary source was found to confirm this.,
[F1fae8fc9-0ef6-4344]," [Pff76cad8-9368-4a23]","Mark, E.",No primary source was found to confirm this.,
[F4b51e387-7af8-4123]," [Pa69e44c5-6520-4fb4]",,No primary source was found to confirm this.,
[F4b51e387-7af8-4123]," [P42f8f8ad-a30c-4d03]",,No primary source was found to confirm this.,
[Facd5c584-04b1-47ce]," [P46295432-a924-4c45]",,No primary source was found to confirm this.,
[Fde1d8e86-975a-446d]," [P5916d9a7-578d-4110]",,No primary source was found to confirm this.,
[Fc8d3831a-cfb2-4a2b]," [Pdd1bfc2b-e748-45c3]",,No primary source was found to confirm this.,
[F4feddf2e-1180-40f7]," [P1edc7c93-7ae4-4eee]",,No primary source was found to confirm this.,
[Fb74d64a1-38fd-4d72]," [P0b5ca5fb-779e-44d7]","Vansina, J.",No primary source was found to confirm this.,
[Ffc1a1cbe-c4b4-4417]," [Pcdb04eed-b9c9-40a8]","Vansina, J.",No primary source was found to confirm this.,
[F2ea8bc03-e5fd-4dc4]," [P7b647e36-d8b8-49b7]","Bostoen, K.",No primary source was found to confirm this.,
[F5aeb307d-3132-43e3]," [P93149fcc-a082-4c8c]","Beach, D. N.",No primary source was found to confirm this.,
[F9e3ce1db-7ebd-477d]," [P0e5f6888-f515-4091]","Beach, D. N.",No primary source was found to confirm this.,
[F7dafe5ab-fce8-4be2]," [Pe7a3531d-d38a-444a]","Beach, D. N.",No primary source was found to confirm this.,
[F7dafe5ab-fce8-4be2]," [Pea22b3ed-1457-4476]","Beach, D. N.",No primary source was found to confirm this.,
[F7ff38e81-fc3e-4fe5]," [Pfbcc1188-6192-40b5]","Beach, D. N.",No primary source was found to confirm this.,
[Fa51c527d-7815-4545]," [Pde62a6cf-52ce-4e24]","Beach, D. N.",No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [Pd345738f-efcb-4ad6]",W. Luiz,No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [Pc73056d0-576c-4259]",W. Luiz,No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [P0a119517-07f3-46b1]",W. Luiz,No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [P438d95c0-7e41-49b8]",W. Luiz,No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [Pd45ee8cf-7aea-4cfd]",W. Luiz,No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [Pa625f91f-b7d2-4475]",W. Luiz,No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [Pe74ca57f-c7ee-420f]",W. Luiz,No primary source was found to confirm this.,
[F9f674482-89a5-4fc0]," [Peb1c0932-1508-4d17]",W. Luiz,No primary source was found to confirm this.,
[F7fa82d86-3871-4e7b]," [P65017981-ce64-45e2]","Viotti, Hélio A.",According to Primary Sources.,
[F7fa82d86-3871-4e7b]," [P5827ea0a-43e0-45fb]",Inventários e Testamentos,According to Primary Sources.,
[F9621f07d-4e18-4bbd]," [P6bcf8c44-44b5-4846]",Inventários e Testamentos,According to Primary Sources.,
[F9621f07d-4e18-4bbd]," [Pa5164179-a217-4d45]",Inventários e Testamentos,According to Primary Sources.,
[F9621f07d-4e18-4bbd]," [P0c5ea1f8-1bc9-44bd]",Inventários e Testamentos,According to Primary Sources.,
[F8b731c8c-00a1-48d6]," [Pa559e6f5-66c0-43f4]","Viotti, Hélio A.",According to Primary Sources.,
[F8b731c8c-00a1-48d6]," [Pc32aea2f-5a35-464e]","Viotti, Hélio A.",According to Primary Sources.,
[F4efae14f-9202-4f65]," [P15752814-a6e2-4c02]","Viotti, Hélio A.",According to Primary Sources.,
[F4efae14f-9202-4f65]," [P4d79eef1-a92b-4f63]","Viotti, Hélio A.",No primary source was found to confirm this.,
[Fbe7abb27-93fd-4055]," [P7a1bc336-7479-4511]",History Tracers Team,According to Primary Sources.,
[Fd0f4373f-961c-4780]," [P0d448da5-09b8-4eae]",Paróquia Nossa Senhora de Nazaré,According to Primary Sources.,
[Fd2daa80d-39fe-4f0a]," [Pf11d729b-2084-49e4]",Hamidreza Qashqai,No primary source was found to confirm this.,
[F7b83b749-de50-4779]," [P25c3cacf-ae90-4a4a]",Hamidreza Qashqai,No primary source was found to confirm this.,
[F89eb24cf-8a52-401e]," [Pde041edf-c765-40e9]",Hamidreza Qashqai,No primary source was found to confirm this.,
[F89eb24cf-8a52-401e]," [P5df0daa6-52f8-4795]",Hamidreza Qashqai,No primary source was found to confirm this.,
[F82ad3fac-fb48-495e]," [P5d0e50a6-c81b-472f]",Hamidreza Qashqai,No primary source was found to confirm this.,
[F9d3764f9-4731-4eca]," [P800a6054-ac9f-44ad]","Hinz, W.",No primary source was found to confirm this.,
[F9d3764f9-4731-4eca]," [Pf727b3bd-41d5-463e]",Hamidreza Qashqai,No primary source was found to confirm this.,
[F8bcc2522-8822-4f5e]," [Pb50ebba5-6476-4031]","Hinz, W.",No primary source was found to confirm this.,
[Fcf02ed10-520e-4569]," [Pdecbf639-d711-481d]","Herculano, Alexandre.",According to Primary Sources.,
[Fcf02ed10-520e-4569]," [P49dabcb0-35fe-4561]","Herculano, Alexandre.",According to Primary Sources.,
[F588b18e0-0da6-4f00]," [P3c510ae4-d045-4f57]","Escalona, Romualdo",According to Primary Sources.,
[F588b18e0-0da6-4f00]," [P83e39a77-f66c-416c]","Escalona, Romualdo",According to Primary Sources.,
[F588b18e0-0da6-4f00]," [P77b97cad-f4a4-4c32]","Escalona, Romualdo",According to Primary Sources.,
[F588b18e0-0da6-4f00]," [P948c4e13-a123-40b6]",Medieval Lands,No primary source was found to confirm this.,
[F49c13c5a-6805-4804]," [Pf69083f1-56fb-4d52]","Lopez Ferreiro, Antonio",According to Primary Sources.,
[F49c13c5a-6805-4804]," [P539e6b5a-55de-46e9]","Lopez Ferreiro, Antonio",According to Primary Sources.,
[F41b79922-2d10-49f7]," [P66bd75d3-968a-4aed]","Lacarra, José M.",According to Primary Sources.,
[F41b79922-2d10-49f7]," [Pc36deca3-e3fc-42a0]","Lacarra, José M.",According to Primary Sources.,
[Ff22b896a-1182-40f1]," [Pc59e2e5b-45ca-4199]","Herculano, Alexandre",No primary source was found to confirm this.,
[Ff22b896a-1182-40f1]," [P72ca5af9-89ec-4425]","Rei, António",No primary source was found to confirm this.,
[Fe5abb577-7e49-45c0]," [P13c43015-84de-45c4]","Garcia Alvarez, M. Rubén",No primary source was found to confirm this.,
[F3fe0465c-d229-4feb]," [P49e92cee-4e27-41f5]","Rei, António",No primary source was found to confirm this.,
[F2f6a0dee-9421-44fb]," [Pd836d5f0-c2e1-4211]",Geneall,No primary source was found to confirm this.,
[F077fc1d0-6512-4f91]," [P5fcda57a-2d93-4054]",Medieval Lands,No primary source was found to confirm this.,
[Fb3dcdecb-a3ff-42a4]," [P41c89a0f-a5ad-48d2]","de Mariana, Juan",According to Primary Sources.,
[F78e0f553-1636-46f1]," [P6c5b30a4-ccd0-4486]","Lopez Ferreiro, Antonio, Apéndice",According to Primary Sources.,
[F78e0f553-1636-46f1]," [P74a4245a-c2af-45e4]","Lopez Ferreiro, Antonio",According to Primary Sources.,
[F78e0f553-1636-46f1]," [P90abbba3-a609-47a0]","Lopez Ferreiro, Antonio",According to Primary Sources.,
[F78e0f553-1636-46f1]," [P44cb5ea7-b910-4429]","Lopez Ferreiro, Antonio",According to Primary Sources.,
[F242554b7-7a55-423f]," [Pa840a252-f572-4ce8]","Flórez, Henriquez",According to Primary Sources.,
[F242554b7-7a55-423f]," [Pa4146027-75f2-4795]","Lopez Ferreiro, Antonio, Apéndice",According to Primary Sources.,
[F242554b7-7a55-423f]," [P955d7605-3bba-44d1]",Medieval Lands,No primary source was found to confirm this.,
[F242554b7-7a55-423f]," [Pcef9133a-c013-408e]",Medieval Lands,No primary source was found to confirm this.,
[F242554b7-7a55-423f]," [Pe8abc435-174e-4cbb]",Medieval Lands,No primary source was found to confirm this.,
[F242554b7-7a55-423f]," [P0f92a548-fb2c-430f]",Medieval Lands,No primary source was found to confirm this.,
[F064b3802-01aa-4caa]," [P533f89b7-05d5-447c]",Crônica de Sampiro,According to Primary Sources.,
[F064b3802-01aa-4caa]," [P19ca45ba-442d-4bc0]",Crônica de Sampiro,According to Primary Sources.,
[Fa78b5d4e-5db6-4ac6]," [Pec32cc0d-3fa3-4966]",Medieval Lands,No primary source was found to confirm this.,
[Fc61454d5-734a-4a4f]," [Pff7b1b09-c101-454b]",Conde Dom Pedro,No primary source was found to confirm this.,
[Fd83c5e2e-e865-4245]," [P8b2fa283-2c43-43e9]",Medieval Lands,No primary source was found to confirm this.,
[F77048194-0e10-462f]," [P18ed834b-b6f9-4e14]","Dulik, Matthew C. et al., pp. 237",According to Primary Sources.,
[F30ac6fa1-c232-4f27]," [P8a164247-af9c-4235]","Dulik, Matthew C. et al., pp. 237",According to Primary Sources.,
[F9efe1a61-fe0d-4836]," [P9e5806eb-ef07-4a7b]","Dulik, Matthew C. et al., pp. 237",According to Primary Sources.,
[Fab792fd3-69f9-4265]," [P1df5ab73-f093-46ea]","Dulik, Matthew C. et al., pp. 237",According to Primary Sources.,
[Fbbbe0b3f-819b-4ea5]," [P2f37e2f8-356a-4f3c]","Dulik, Matthew C. et al., pp. 237",According to Primary Sources.,
[Fad62b48f-fc30-4503]," [Pebedeb15-9890-4e6b]","Waters, M. R., & Stafford, T. W., Jr.",According to Primary Sources.,
[Ffe56c43b-91d0-4f7d]," [Pff268c29-0ea0-47d2]","Meltzer, David J., et al.",No primary source was found to confirm this.,
[F4e2fdac2-7215-4fd0]," [P15db5986-6377-410d]","Dillehay, T. D. et al.",No primary source was found to confirm this.,
[F2b919a73-ac93-4f53]," [Pd2c0538a-8f7c-4654]","Waters, M. R. et al",No primary source was found to confirm this.,
[Faa718600-44be-4a0f]," [Pe8404d39-113b-434c]","Castillo, José Alfredo F.",According to Primary Sources.,
[F6ef4fae2-4c41-45a1]," [P104eea25-a2ae-4dbc]","Hutnick, Anastasia",No primary source was found to confirm this.,
[F6ef4fae2-4c41-45a1]," [P93c1a563-3029-4403]","Hutnick, Anastasia",No primary source was found to confirm this.,
[F6ef4fae2-4c41-45a1]," [P41babe8f-c403-4e18]","Hutnick, Anastasia",According to Primary Sources.,
[F6397701f-04da-4bd7]," [P9e5a8bc6-d0df-4c45]","Castillo, José Alfredo F.",According to Primary Sources.,
[F53bb0bd2-a8ea-4c75]," [P389d079d-ef8b-45e0]","Castillo, José Alfredo F.",According to Primary Sources.,
[F7a30e5d9-3d68-4f91]," [P238e4271-7461-48b9]","Hutnick, Anastasia",No primary source was found to confirm this.,
[F0512c076-b217-4290]," [P43b839cd-c552-434e]",,No primary source was found to confirm this.,
[F9acc8c6c-2252-437b]," [P35c075e1-1ca4-4a1b]","Viotti, Hélio A.",According to Primary Sources.,
[F5eb99dae-26c7-4bdc]," [Pc36e6f6f-9e1f-4322]",Inventários e Testamentos,According to Primary Sources.,
[F5eb99dae-26c7-4bdc]," [P0f3c457d-0eb1-4f6d]",Inventários e Testamentos,According to Primary Sources.,
[F5eb99dae-26c7-4bdc]," [Pa3d5fd7e-6b45-47ff]",Inventários e Testamentos,According to Primary Sources.,
[F5eb99dae-26c7-4bdc]," [P9ac9d4f2-5148-4c5a]",Inventários e Testamentos,According to Primary Sources.,
[F5eb99dae-26c7-4bdc]," [P5f8d36d8-2837-493d]",Inventários e Testamentos,According to Primary Sources.,
[F5eb99dae-26c7-4bdc]," [P60aa7c3d-ad62-4986]",Inventários e Testamentos,According to Primary Sources.,
[F9af7c1bd-ce18-409d]," [P450b9f70-8983-4ae3]",Historia de la Familia,According to Primary Sources.,
[F953e107a-29c5-43f5]," [Pbcb338cf-a370-48b6]","Silva Leme, Luiz G.",No primary source was found to confirm this.,
[F924efdaf-08cb-43fc]," [Pc550a177-ecab-4d47]","Betanzos, Juan",No primary source was found to confirm this.,
[F5c3e6a1e-83d9-4383]," [Pce6adef3-f531-4b2b]","Betanzos, Juan",No primary source was found to confirm this.,
[F5c3e6a1e-83d9-4383]," [P99b809b2-f336-4c8b]","Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.,
[F5c3e6a1e-83d9-4383]," [P2b160656-7860-456b]","Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.,
[F3140a106-0204-4fd8]," [P2e182641-6822-49c0]","Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.,
[Fcb95ebae-073b-4492]," [P096e8433-5ecd-4179]","Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.,
[Fede3a3d8-1894-41e2]," [Pc5f91c9a-e9ff-4233]","Barker, R.",No primary source was found to confirm this.,
[Fede3a3d8-1894-41e2]," [P34b9c54f-b52d-48d4]","Barker, R.",No primary source was found to confirm this.,
[F1b25129a-ed9d-4b49]," [P758716ba-e19c-4a1a]","Betanzos, Juan",No primary source was found to confirm this.,
[F234d0757-a71c-46a9]," [Pbfdca88e-9c37-4aee]","Betanzos, Juan",According to Primary Sources.,
[F01d52649-ec47-4601]," [P1168afe6-3f90-43c3]","Poma de Ayala, Felipe Guaman",According to Primary Sources.,
[F01d52649-ec47-4601]," [P61c327e2-8b3f-47fe]","Poma de Ayala, Felipe Guaman",According to Primary Sources.,
[F01d52649-ec47-4601]," [Pf89f9b79-65ea-4890]","Poma de Ayala, Felipe Guaman",According to Primary Sources.,
[F71e2291b-bed0-4723]," [P7b5fbc03-7c31-46f6]","Barker, R.",No primary source was found to confirm this.,
[F71e2291b-bed0-4723]," [Pa49598b0-346b-44a3]","Poma de Ayala, Felipe Guaman",According to Primary Sources.,
[F71e2291b-bed0-4723]," [P1dcf2851-3024-45af]","Barker, R.",No primary source was found to confirm this.,
[F7b13823b-5ea0-42ff]," [Pf6634970-6a89-4539]","Lumbreras, Luis G.",No primary source was found to confirm this.,
[F453f8b23-0de8-4d3d]," [P9e2e2931-1110-4945]","Poma de Ayala, Felipe Guaman",According to Primary Sources.,
[F800acf1a-7831-4b6b]," [P50ba5cec-3c09-4789]","Poma de Ayala, Felipe Guaman",According to Primary Sources.,
[Fed138035-35a6-4d23]," [Pfcc69f87-e487-43a7]","Yamaguchi, B.",No primary source was found to confirm this.,
[F099c9f19-a0b0-4d22]," [P1c83e4bb-aaee-4bd8]","Yamaguchi, B.",No primary source was found to confirm this.,
[F50ee5645-97bd-4497]," [Pa5217aa4-8baa-4229]","Yamaguchi, B.",No primary source was found to confirm this.,
[F212ea00c-28c4-4ad6]," [Pd41f7b0d-6367-42e9]","Yamaguchi, B.",No primary source was found to confirm this.,
[Fd607c924-af9e-475d]," [P66630873-6893-4488]","Yamaguchi, B.",No primary source was found to confirm this.,
[F4f04378d-f56d-4ed9]," [P1de273a9-dcbe-4a48]","Yamaguchi, B.",No primary source was found to confirm this.,
[Ffd899e97-837f-470b]," [Pc7442d8a-e853-4e3f]",Arquivo Eclesiástico da Arquidiocese de Mariana,According to Primary Sources.,
[Fd7f67e70-92b9-477c]," [Pd922e3f2-d380-41a1]",Sint-Jacob te Brugge,According to Primary Sources.,
